"replicate","p_value","mean_diff","CI_lower","CI_upper","median_diff","CI_median_lower","CI_median_upper","log_ratio","CI_log_lower","CI_log_upper"
386,0.2575,0.154209943798123,-0.442918513682878,1.51866807751945,0.0506512110463391,-0.442918513682878,1.51866807751945,0.0663406131806156,-3.79669812247175,2.86030422460582
231,0.21,0.132628766616652,-0.489836764144159,1.38560663878074,0.0383438454939622,-0.489836764144159,1.38560663878074,-0.0281414788979942,-4.08215461365149,2.59659905338881
390,0.7195,-0.0727954974027038,-0.750173337565282,1.24976063225125,-0.178458825834578,-0.750173337565282,1.24976063225125,-0.73760593927096,-4.64123062214359,1.41962479799193
458,0.106,0.808600303283262,-0.00645898876088414,3.00123737096685,0.588431049934907,-0.00645898876088414,3.00123737096685,2.25437766855404,-0.0246674596339044,6.68340345716684
413,0.11,-0.352989985340576,-0.707112999535038,0.0137605947936374,-0.353291383058607,-0.707112999535038,0.0137605947936374,-3.1875227450426,-8.95304271063011,0.0494762831493215
374,0.137,0.932297054146035,-0.0377379440156074,3.38802118092018,0.675770971695714,-0.0377379440156074,3.38802118092018,1.52102235829552,-0.118905291103846,3.46271457485523
463,0.8405,-0.113216183328213,-0.784951839530825,1.28397585745594,-0.230946291900159,-0.784951839530825,1.28397585745594,-0.831655164697794,-4.77682640293793,1.32743253375764
257,0.953,0.459818050891073,-0.439502434371977,2.55972633439627,0.25430413794543,-0.439502434371977,2.55972633439627,0.573100595880614,-1.43626657907007,2.50981111097336
264,0.3205,0.0355183661490416,-0.59793446555539,1.38313679517345,-0.0683689800204847,-0.59793446555539,1.38313679517345,-0.422818497239217,-4.28523738516287,1.69997760971269
422,0.889,0.306427139458275,-0.261506274065126,1.60147756218321,0.192569481809215,-0.261506274065126,1.60147756218321,1.17188304643771,-2.70433520670104,5.68975097187285
319,0.3575,-0.320605097280611,-0.723035847748128,0.341387534931517,-0.361968351723697,-0.723035847748128,0.341387534931517,-2.39269056072448,-7.93116321909611,0.663488188211177
425,0.197,-0.533072412842945,-0.992784035002324,0.231077388175723,-0.576197004971222,-0.992784035002324,0.231077388175723,-2.65651489828032,-8.27313877882809,0.319132781464869
325,0.9595,0.333867992285388,-0.326527762469617,1.8694024043003,0.194390505122707,-0.326527762469617,1.8694024043003,0.607568760657703,-1.75892871855015,2.73090957292546
340,0.133,0.0369971677544793,-0.439357789581366,0.890209399980812,-0.0200060887925615,-0.439357789581366,0.890209399980812,-0.277725476726612,-4.86675342205533,3.21982152675246
467,0.6795,-0.294677492655956,-0.929786413147112,0.897584543901634,-0.386360436202552,-0.929786413147112,0.897584543901634,-1.55145776535169,-6.83707040237522,1.04704530625611
383,0.681,-0.268554527248875,-0.838379502604802,0.780049077647538,-0.348724905219821,-0.838379502604802,0.780049077647538,-1.50533483835148,-6.56709012274934,0.994013505551044
228,0.5965,-0.264392411902711,-0.739160308126413,0.552120090381653,-0.321184661490466,-0.739160308126413,0.552120090381653,-1.70609445103644,-6.70833095538652,0.906948379139372
362,0.8795,-0.120816064184515,-0.700003963228314,0.954700403073602,-0.206556760974567,-0.700003963228314,0.954700403073602,-0.988751534691951,-5.66816417528973,1.36317077699171
430,0.9125,-0.0904883466132427,-0.473786493952114,0.583042549987017,-0.132615794844978,-0.473786493952114,0.583042549987017,-1.23232446165431,-6.70693656649576,2.25302026819805
446,0.335,0.712539327524783,-0.158279832146868,2.89153235471852,0.502420761323618,-0.158279832146868,2.89153235471852,1.18940961331332,-0.502590224109527,3.0573203727812
402,0.3765,0.0225644294357528,-0.632379260158671,1.4104938467403,-0.0863128618867323,-0.632379260158671,1.4104938467403,-0.498928402851022,-4.42303684568483,1.78576350049511
448,0.516,0.705211890874454,-0.253235401775544,3.08204283416333,0.456346815542937,-0.253235401775544,3.08204283416333,0.939804962956544,-0.737714048735679,2.67229258719831
379,0.9345,-0.137636047672082,-0.692117237848636,0.869100568735987,-0.213748002033347,-0.692117237848636,0.869100568735987,-1.02106060674894,-5.26982410612798,1.28490982715351
308,0.737,-0.0540855419765371,-0.427178666301513,0.569548843057595,-0.0957403610712985,-0.427178666301513,0.569548843057595,-1.07224362914743,-6.57599948344805,3.09859270472492
360,0.358,0.564928376295846,-0.162349655855338,2.27596816496169,0.396185689933509,-0.162349655855338,2.27596816496169,1.64691821423109,-0.722891323961622,5.6666938245558
276,0.5905,0.35117448651292,-0.516908407911377,2.4318253283848,0.163046526871566,-0.516908407911377,2.4318253283848,0.283724545563421,-1.72406965211728,2.04620249963706
271,0.8815,0.22603283322545,-0.224873789091834,1.12578072816608,0.154953477469689,-0.224873789091834,1.12578072816608,1.3964397295468,-2.90859848137199,6.57731005795667
274,0.2975,0.00696819424224852,-0.398301566813629,0.720022840274662,-0.0403529182534278,-0.398301566813629,0.720022840274662,-0.474936715685803,-5.36157824219659,3.24204794756629
