"replicate_number","estimated_QST","p_value_pos","p_value_neg","p_value"
438,0.217192548204353,0.182817182817183,0.818181818181818,0.404
419,0.0605655175022875,0.763236763236763,0.237762237762238,0.459
416,0.0696100106343481,0.719280719280719,0.281718281718282,0.51
414,0.170304096944513,0.332667332667333,0.668331668331668,0.724
418,0.0255536724651347,0.877122877122877,0.123876123876124,0.274
417,0.0546284543603488,0.8001998001998,0.200799200799201,0.384
415,0.117066110788193,0.518481518481518,0.482517482517482,0.877
402,0.138933759730996,0.45954045954046,0.541458541458541,0.995
412,0.123291129074394,0.493506493506494,0.507492507492508,0.933
411,0.0443560849263031,0.825174825174825,0.175824175824176,0.341
401,0.210395594682642,0.224775224775225,0.776223776223776,0.417
405,0.211389356764493,0.177822177822178,0.823176823176823,0.382
404,0.131799082434603,0.478521478521479,0.522477522477522,0.991
410,0.284119231069201,0.0719280719280719,0.929070929070929,0.098
403,0.296653556498573,0.0589410589410589,0.942057942057942,0.064
408,0.0316075431130227,0.831168831168831,0.16983016983017,0.307
413,0.00483823117754772,0.95004995004995,0.050949050949051,0.147
437,0.0615823807986969,0.764235764235764,0.236763236763237,0.457
406,0.214258179234727,0.171828171828172,0.829170829170829,0.392
407,0.245087921957246,0.14985014985015,0.851148851148851,0.267
409,0.148896129498335,0.383616383616384,0.617382617382617,0.898
448,0.199255735801523,0.268731268731269,0.732267732267732,0.568
442,0.0168011220256638,0.92007992007992,0.0809190809190809,0.189
444,0.367214614214316,0.024975024975025,0.976023976023976,0.024
441,0.0589835067299775,0.755244755244755,0.245754245754246,0.454
440,0.130982174698525,0.487512487512487,0.513486513486514,0.929
443,0.180499028207778,0.303696303696304,0.697302697302697,0.654
439,0.218196719095393,0.176823176823177,0.824175824175824,0.422
447,0.195979406289646,0.227772227772228,0.773226773226773,0.516
445,0.257400472010854,0.141858141858142,0.859140859140859,0.245
432,0.0611775822122784,0.753246753246753,0.247752247752248,0.467
450,0.11950692114151,0.519480519480519,0.481518481518482,0.899
449,0.18910511941634,0.25974025974026,0.741258741258741,0.602
446,0.111656460018562,0.524475524475524,0.476523476523477,0.835
434,0.0791452967421334,0.702297702297702,0.298701298701299,0.531
435,0.207822560978989,0.204795204795205,0.796203796203796,0.441
427,0.159583563837263,0.323676323676324,0.677322677322677,0.767
425,0.0341653465435762,0.884115884115884,0.116883116883117,0.252
433,0.235025622011149,0.151848151848152,0.849150849150849,0.295
436,0.014765900685734,0.932067932067932,0.0689310689310689,0.186
430,0.0129020156852819,0.92007992007992,0.0809190809190809,0.191
426,0.0698793075840562,0.718281718281718,0.282717282717283,0.508
424,0.282509003319787,0.0829170829170829,0.918081918081918,0.114
421,0.0987928261588469,0.619380619380619,0.381618381618382,0.668
431,0.0364792588312368,0.867132867132867,0.133866133866134,0.289
428,0.315704220819191,0.0679320679320679,0.933066933066933,0.073
422,0.0952128653449505,0.624375624375624,0.376623376623377,0.696
423,0.375024527982216,0.023976023976024,0.977022977022977,0.023
429,0.204229426942348,0.211788211788212,0.789210789210789,0.456
420,0.135309949784698,0.466533466533467,0.534465534465534,0.988
488,0.119147211417791,0.508491508491508,0.492507492507492,0.904
466,0.0392406670708861,0.854145854145854,0.146853146853147,0.322
465,0.0466627682356623,0.839160839160839,0.161838161838162,0.32
