"replicate_number","estimated_QST","p_value_pos","p_value_neg","p_value"
401,0.116517734441129,0.822177822177822,0.178821178821179,0.326
402,0.293526284278775,0.300699300699301,0.7002997002997,0.649
408,0.0762593126091587,0.908091908091908,0.0929070929070929,0.195
434,0.390159633992734,0.0949050949050949,0.906093906093906,0.174
413,0.162122269567568,0.665334665334665,0.335664335664336,0.582
436,0.179699774163133,0.636363636363636,0.364635364635365,0.678
416,0.3812788821982,0.104895104895105,0.896103896103896,0.197
415,0.0452732657303296,0.967032967032967,0.033966033966034,0.089
403,-0.00644218734550748,0.997002997002997,0.003996003996004,0.026
404,0.0770829709509431,0.9000999000999,0.100899100899101,0.222
409,0.319432254567391,0.198801198801199,0.802197802197802,0.432
405,0.15595926792026,0.716283716283716,0.284715284715285,0.535
407,0.198378143226814,0.577422577422577,0.423576423576424,0.778
422,0.180788359630128,0.649350649350649,0.351648351648352,0.674
431,0.111640717862515,0.851148851148851,0.14985014985015,0.294
425,0.154346019888893,0.712287712287712,0.288711288711289,0.517
424,0.244471289027163,0.450549450549451,0.55044955044955,0.955
445,0.147934567110859,0.728271728271728,0.272727272727273,0.473
426,0.0818012253181422,0.906093906093906,0.0949050949050949,0.174
450,0.42147482874755,0.0679320679320679,0.933066933066933,0.098
447,0.210912814622673,0.523476523476524,0.477522477522478,0.833
430,0.201565403748579,0.529470529470529,0.471528471528472,0.806
449,0.446220474395621,0.0609390609390609,0.94005994005994,0.085
427,0.0456791791200129,0.95004995004995,0.050949050949051,0.119
444,0.0273076917935492,0.975024975024975,0.025974025974026,0.094
446,0.174147928140896,0.68031968031968,0.320679320679321,0.615
423,0.725982815121906,0.00599400599400599,0.995004995004995,0.005
417,0.137976389383165,0.761238761238761,0.23976023976024,0.408
448,0.232981190568666,0.457542457542458,0.543456543456543,0.987
429,0.0817231008233066,0.893106893106893,0.107892107892108,0.218
428,0.481756308117957,0.047952047952048,0.953046953046953,0.053
441,0.281806053544915,0.328671328671329,0.672327672327672,0.716
440,0.582747397940464,0.00899100899100899,0.992007992007992,0.008
437,0.281757386712824,0.296703296703297,0.704295704295704,0.704
443,0.224353837431276,0.496503496503497,0.504495504495505,0.958
442,0.0703846286758325,0.93006993006993,0.0709290709290709,0.172
439,0.383962298584306,0.0889110889110889,0.912087912087912,0.195
438,0.337217687933732,0.18981018981019,0.811188811188811,0.445
414,0.242721802954852,0.42957042957043,0.571428571428571,0.94
471,0.328625947826413,0.197802197802198,0.803196803196803,0.438
460,0.0826962154260096,0.912087912087912,0.0889110889110889,0.217
478,0.412430237634112,0.0739260739260739,0.927072927072927,0.124
490,0.236965231651818,0.461538461538462,0.53946053946054,0.996
